Person Count,Height (cm),Weight (kg),Gender,Age,Time of Day,Density Level,Occlusion Level,Clothing Color,Posture,Carrying Object,Facial Visibility,Emotion,Group Size,Distance from Camera (m),Walking Speed (m/s)
21,184,79,Female,56,Morning,Medium,Medium,Blue,Bending,No Object,Visible,Happy,7,26,1.95
23,153,45,Male,17,Afternoon,High,Medium,Green,Moving,Purse,Partially Visible,Neutral,11,44,1.71
24,157,56,Male,43,Evening,Low,Low,Brown,Upright,No Object,Not Visible,Sad,1,26,2.1
24,183,79,Male,12,Afternoon,Medium,Low,Brown,Upright,Purse,Visible,Neutral,10,37,2.15
16,185,61,Male,21,Afternoon,High,Low,Black,Bending,No Object,Partially Visible,Happy,11,35,1.79
9,186,45,Male,31,Afternoon,Medium,Medium,Red,Upright,Purse,Not Visible,Neutral,5,18,1.65
21,164,46,Female,16,Evening,Low,Low,Black,Upright,No Object,Visible,Happy,5,8,2.16
21,179,86,Male,33,Afternoon,Medium,Low,Yellow,Upright,Laptop,Partially Visible,Happy,11,17,1.82
24,159,52,Male,23,Evening,High,Low,Brown,Moving,No Object,Visible,Neutral,7,47,2.16
18,178,50,Male,16,Morning,Low,Medium,Yellow,Upright,Purse,Not Visible,Neutral,7,46,2.21
7,167,73,Male,58,Night,High,Low,Brown,Upright,No Object,Visible,Neutral,4,11,1.67
15,147,50,Female,59,Morning,High,Medium,Purple,Mixed,Purse,Visible,Happy,11,26,1.59
13,163,77,Male,58,Morning,High,Medium,Brown,Moving,Purse,Not Visible,Happy,3,49,1.97
21,166,72,Female,19,Morning,Low,High,Black,Bending,No Object,Partially Visible,Neutral,5,49,2.22
12,156,77,Male,30,Afternoon,High,Medium,Black,Bending,No Object,Visible,Neutral,10,5,1.16
11,161,69,Female,27,Evening,Low,Low,Blue,Upright,No Object,Partially Visible,Neutral,6,48,2.47
6,167,83,Female,27,Night,Very High,Low,Black,Upright,No Object,Not Visible,Neutral,9,48,1.64
21,147,77,Male,31,Afternoon,High,High,Blue,Upright,Purse,Visible,Happy,11,11,1.21
20,151,65,Male,36,Morning,Low,Low,Black,Upright,No Object,Visible,Neutral,8,24,2.24
5,179,45,Female,35,Afternoon,High,High,Blue,Upright,No Object,Visible,Sad,2,7,1.22
13,160,58,Female,26,Morning,Medium,Medium,Black,Bending,No Object,Not Visible,Happy,9,41,2.0
14,172,51,Male,59,Afternoon,Medium,Low,Purple,Upright,No Object,Visible,Neutral,7,52,2.37
14,170,45,Female,59,Evening,Medium,Low,Black,Upright,No Object,Visible,Happy,2,14,2.08
23,169,58,Female,27,Morning,High,High,Yellow,Moving,Purse,Visible,Neutral,2,24,1.56
8,163,55,Female,22,Night,High,High,Black,Upright,No Object,Visible,Neutral,11,34,1.42
11,166,48,Male,37,Morning,Very High,High,Purple,Moving,Bag,Partially Visible,Neutral,2,8,0.95
8,182,60,Female,29,Evening,Medium,Low,Blue,Upright,Purse,Visible,Happy,6,21,2.04
9,188,70,Female,59,Night,High,High,Yellow,Bending,No Object,Visible,Neutral,11,16,1.1
23,156,53,Female,32,Night,High,Low,Yellow,Upright,Laptop,Visible,Happy,10,5,1.5
23,175,58,Male,13,Evening,High,Low,Purple,Upright,Purse,Visible,Neutral,10,41,1.8
5,188,46,Female,18,Evening,Medium,Medium,Red,Moving,Purse,Visible,Neutral,9,44,1.92
17,145,47,Male,15,Morning,Medium,High,Purple,Upright,No Object,Visible,Happy,6,9,1.58
9,180,52,Male,30,Morning,High,Medium,Purple,Upright,Purse,Partially Visible,Neutral,4,12,1.35
8,167,67,Male,27,Afternoon,Medium,Medium,Green,Upright,No Object,Visible,Neutral,10,8,1.49
10,188,78,Male,53,Evening,Low,Low,Brown,Bending,Purse,Visible,Sad,7,56,2.67
8,171,84,Female,54,Evening,Medium,Medium,Brown,Upright,No Object,Partially Visible,Happy,5,36,2.03
14,182,76,Female,18,Night,Medium,Low,Red,Bending,No Object,Partially Visible,Neutral,11,34,1.85
24,152,75,Male,57,Afternoon,Low,High,Black,Bending,Purse,Partially Visible,Happy,5,9,1.73
16,151,91,Male,40,Night,Low,Low,Brown,Bending,No Object,Not Visible,Happy,1,5,2.05
19,186,57,Male,26,Afternoon,High,Medium,Blue,Moving,No Object,Visible,Happy,7,56,2.15
14,168,84,Female,31,Morning,Very High,Low,Green,Upright,Laptop,Visible,Neutral,5,56,2.05
5,170,91,Male,33,Evening,Medium,Medium,Brown,Moving,No Object,Visible,Happy,7,34,2.09
6,152,73,Male,20,Morning,Low,Low,Purple,Upright,No Object,Visible,Sad,7,12,1.93
10,155,87,Female,53,Afternoon,High,Medium,Red,Upright,No Object,Not Visible,Neutral,7,6,1.17
9,181,51,Female,12,Night,Medium,Medium,Purple,Bending,Bag,Partially Visible,Sad,4,50,2.11
21,158,88,Male,15,Night,Very High,Medium,Yellow,Bending,Purse,Partially Visible,Happy,3,34,1.6
21,171,73,Male,25,Afternoon,Medium,High,Yellow,Upright,Purse,Not Visible,Neutral,4,23,1.57
22,159,56,Male,18,Morning,Low,Low,Red,Mixed,Laptop,Not Visible,Neutral,11,5,1.59
17,156,48,Female,14,Morning,Medium,Medium,Black,Mixed,Purse,Visible,Neutral,9,36,1.97
16,152,80,Female,30,Morning,Medium,High,Green,Upright,Laptop,Not Visible,Neutral,5,53,1.96
17,186,66,Male,30,Night,High,Low,Purple,Bending,Purse,Visible,Sad,11,50,1.82
13,187,60,Male,18,Night,Low,High,Yellow,Moving,Laptop,Visible,Neutral,9,45,2.1
18,150,64,Male,50,Evening,Very High,High,Brown,Mixed,Purse,Partially Visible,Sad,6,7,0.75
20,160,94,Male,54,Evening,High,High,Red,Bending,No Object,Not Visible,Happy,9,46,1.56
20,170,66,Female,46,Afternoon,Very High,Medium,Purple,Upright,No Object,Partially Visible,Neutral,11,42,1.39
17,162,48,Male,37,Morning,Very High,Medium,Black,Bending,No Object,Visible,Neutral,7,51,1.75
6,177,58,Female,57,Morning,Low,Medium,Blue,Upright,Purse,Not Visible,Neutral,2,13,1.88
19,156,52,Male,28,Evening,Medium,Medium,Purple,Bending,Bag,Visible,Neutral,5,52,2.24
12,147,79,Female,32,Morning,High,High,Purple,Bending,Purse,Partially Visible,Neutral,3,44,1.71
19,160,85,Male,12,Morning,Medium,Low,Black,Bending,Purse,Visible,Sad,8,47,2.1
15,171,87,Female,45,Night,Low,High,Brown,Upright,Purse,Visible,Happy,1,13,1.98
22,153,76,Male,16,Evening,Medium,Medium,Brown,Upright,Bag,Visible,Happy,6,52,2.31
11,181,83,Male,43,Afternoon,Low,Low,Green,Bending,Purse,Not Visible,Happy,5,6,1.98
23,145,65,Male,49,Morning,Very High,Medium,Yellow,Upright,No Object,Not Visible,Happy,5,17,1.15
21,148,76,Female,22,Morning,Medium,High,Purple,Upright,No Object,Visible,Neutral,7,13,1.46
11,167,50,Male,41,Afternoon,High,Medium,Purple,Upright,No Object,Visible,Neutral,7,17,1.5
14,168,71,Male,26,Afternoon,Very High,High,Brown,Moving,No Object,Visible,Neutral,3,39,1.52
15,158,72,Female,31,Evening,Medium,Low,Green,Upright,No Object,Partially Visible,Sad,9,55,2.12
20,156,46,Female,37,Morning,High,High,Purple,Bending,No Object,Partially Visible,Sad,5,59,1.72
18,148,72,Female,23,Morning,Low,Medium,Purple,Bending,No Object,Partially Visible,Neutral,2,10,1.95
22,174,81,Male,50,Morning,Low,High,Red,Moving,No Object,Visible,Neutral,8,58,2.39
12,162,63,Male,30,Afternoon,Low,Low,Green,Bending,Bag,Visible,Happy,5,10,2.17
15,150,72,Male,34,Afternoon,Medium,Medium,Black,Upright,No Object,Not Visible,Neutral,8,46,1.92
13,162,59,Male,51,Morning,Medium,High,Brown,Upright,Laptop,Partially Visible,Neutral,9,15,1.35
23,187,58,Female,22,Evening,Medium,Low,Brown,Upright,No Object,Visible,Happy,7,50,2.4
11,156,51,Female,33,Afternoon,Low,Medium,Black,Moving,Bag,Visible,Neutral,11,24,1.96
16,185,61,Female,59,Morning,Low,High,Red,Bending,Purse,Visible,Neutral,7,53,2.36
7,156,85,Female,31,Evening,High,Medium,Blue,Moving,Bag,Visible,Happy,5,34,1.86
22,153,91,Male,17,Afternoon,Low,High,Yellow,Moving,Purse,Visible,Neutral,11,34,1.83
12,156,76,Female,25,Afternoon,High,Medium,Brown,Moving,Purse,Partially Visible,Neutral,6,29,1.65
11,159,76,Female,57,Afternoon,Very High,High,Brown,Mixed,No Object,Visible,Neutral,8,17,1.0
16,150,75,Female,48,Morning,High,Medium,Black,Bending,No Object,Visible,Happy,4,33,1.93
14,171,68,Female,50,Afternoon,Medium,Medium,Blue,Upright,Purse,Partially Visible,Happy,10,41,1.94
21,160,66,Male,24,Evening,High,High,Green,Upright,No Object,Visible,Neutral,11,12,1.0
15,177,76,Male,52,Morning,High,Medium,Brown,Bending,No Object,Visible,Neutral,11,12,1.27
15,167,84,Male,30,Evening,Very High,Low,Black,Moving,Laptop,Not Visible,Happy,5,28,1.61
7,164,65,Female,50,Morning,Very High,Low,Red,Bending,No Object,Visible,Sad,10,50,1.6
5,166,73,Male,54,Evening,Medium,Medium,Green,Upright,Purse,Partially Visible,Sad,8,24,1.56
12,152,68,Male,21,Morning,High,High,Yellow,Moving,No Object,Visible,Neutral,2,27,1.49
24,177,59,Male,57,Morning,High,Medium,Brown,Upright,No Object,Visible,Sad,11,57,1.77
23,149,59,Male,42,Afternoon,Low,High,Purple,Upright,No Object,Visible,Neutral,6,19,1.81
17,177,48,Female,47,Evening,Medium,High,Black,Moving,No Object,Partially Visible,Happy,6,25,1.73
17,189,66,Female,48,Evening,High,Low,Black,Bending,Laptop,Visible,Neutral,5,51,2.09
12,179,80,Female,20,Afternoon,High,Medium,Purple,Upright,Laptop,Partially Visible,Neutral,10,33,1.58
8,165,79,Male,47,Morning,Medium,Medium,Black,Upright,No Object,Visible,Neutral,2,11,1.75
5,159,94,Male,22,Afternoon,Medium,Low,Red,Bending,No Object,Partially Visible,Sad,5,16,1.78
11,184,46,Male,25,Night,Low,Medium,Green,Upright,Laptop,Visible,Neutral,7,58,2.59
11,156,83,Female,17,Morning,Medium,Medium,Brown,Upright,No Object,Visible,Happy,3,49,2.46
8,166,84,Female,20,Evening,Very High,High,Green,Bending,No Object,Partially Visible,Happy,3,57,1.88
10,179,66,Male,58,Afternoon,Very High,Medium,Green,Bending,No Object,Visible,Sad,7,31,1.25
5,186,59,Male,27,Morning,Medium,Low,Purple,Upright,Purse,Visible,Happy,7,38,2.32
17,186,62,Male,30,Evening,Medium,Medium,Black,Bending,No Object,Partially Visible,Sad,9,12,1.31
23,148,79,Female,35,Morning,High,High,Green,Bending,No Object,Partially Visible,Happy,9,44,1.64
18,185,88,Male,46,Afternoon,High,Medium,Red,Upright,Bag,Partially Visible,Neutral,1,36,1.87
13,150,77,Female,39,Morning,Medium,Low,Green,Upright,Bag,Visible,Happy,5,7,1.96
13,171,70,Male,37,Evening,Medium,High,Yellow,Upright,Purse,Visible,Happy,10,51,2.04
11,186,77,Male,52,Morning,Low,Low,Green,Upright,Purse,Visible,Happy,11,29,2.24
7,174,48,Female,35,Morning,High,Low,Black,Moving,Bag,Visible,Happy,2,59,2.53
16,187,75,Female,48,Evening,High,Medium,Brown,Upright,Purse,Visible,Happy,9,53,2.0
16,160,47,Female,55,Night,Medium,Medium,Purple,Mixed,Purse,Visible,Happy,3,28,2.07
5,159,92,Male,44,Morning,Very High,High,Yellow,Upright,No Object,Visible,Neutral,9,5,0.81
13,159,89,Male,13,Afternoon,High,Low,Green,Bending,No Object,Partially Visible,Neutral,5,13,1.57
10,160,70,Female,24,Night,Very High,High,Blue,Bending,Laptop,Visible,Happy,2,20,1.37
8,175,63,Female,41,Afternoon,Medium,Medium,Brown,Moving,Purse,Visible,Neutral,3,21,1.86
19,165,81,Male,34,Afternoon,Medium,High,Blue,Moving,No Object,Visible,Neutral,11,24,1.55
15,178,76,Female,25,Night,Very High,High,Green,Bending,Purse,Visible,Sad,9,57,1.44
17,163,80,Female,28,Evening,Very High,High,Red,Upright,Laptop,Partially Visible,Neutral,1,42,1.48
19,158,70,Female,15,Afternoon,Very High,Low,Yellow,Mixed,No Object,Visible,Neutral,11,15,1.17
24,153,56,Male,23,Night,High,Low,Blue,Mixed,Purse,Visible,Sad,10,43,1.7
21,169,48,Female,49,Evening,Medium,High,Green,Mixed,No Object,Not Visible,Sad,6,8,1.05
17,185,59,Female,12,Evening,Low,Medium,Green,Upright,Purse,Visible,Sad,1,8,1.88
22,183,71,Male,52,Afternoon,Medium,Medium,Red,Upright,Bag,Visible,Neutral,5,40,2.05
14,156,66,Male,28,Night,Very High,High,Yellow,Upright,Laptop,Partially Visible,Neutral,2,16,0.99
24,166,70,Female,50,Night,Medium,High,Brown,Moving,Laptop,Partially Visible,Sad,5,29,1.53
20,176,58,Male,24,Night,High,Medium,Black,Upright,Purse,Not Visible,Neutral,4,50,1.88
18,172,91,Male,51,Evening,Very High,High,Blue,Upright,No Object,Not Visible,Happy,8,26,1.1
23,148,63,Male,39,Afternoon,Very High,Low,Red,Bending,Purse,Partially Visible,Sad,9,15,1.08
15,171,87,Female,52,Morning,Very High,High,Red,Upright,No Object,Visible,Sad,2,59,1.67
19,146,64,Female,14,Morning,Medium,High,Brown,Moving,Purse,Visible,Happy,10,20,1.56
10,150,67,Female,50,Night,Medium,Low,Yellow,Upright,Purse,Visible,Happy,8,41,2.36
24,174,75,Female,24,Afternoon,Very High,Low,Yellow,Moving,Purse,Partially Visible,Sad,8,13,1.08
17,149,58,Female,29,Morning,Low,High,Yellow,Upright,No Object,Not Visible,Neutral,9,13,1.48
20,160,55,Male,14,Morning,Low,Medium,Green,Bending,No Object,Visible,Neutral,9,46,2.37
14,171,63,Male,57,Morning,Very High,Low,Red,Bending,No Object,Not Visible,Happy,9,54,1.87
22,174,85,Male,42,Evening,High,Low,Blue,Upright,No Object,Partially Visible,Happy,4,6,1.58
6,165,52,Male,59,Evening,Medium,Low,Yellow,Upright,No Object,Visible,Neutral,8,58,2.44
7,149,66,Male,39,Afternoon,Low,Low,Yellow,Moving,No Object,Not Visible,Sad,11,21,1.77
15,180,78,Female,19,Evening,Medium,High,Black,Bending,Bag,Partially Visible,Neutral,9,59,1.9
19,187,80,Male,28,Afternoon,Very High,Medium,Red,Upright,No Object,Visible,Happy,5,34,1.68
21,184,66,Male,33,Night,High,Medium,Yellow,Moving,Laptop,Visible,Happy,7,47,1.98
13,178,49,Female,19,Night,Medium,Low,Yellow,Upright,No Object,Visible,Happy,11,5,1.74
17,163,45,Male,56,Morning,Medium,Medium,Blue,Upright,Laptop,Visible,Sad,8,13,1.49
16,184,68,Female,57,Afternoon,Very High,Low,Yellow,Upright,Purse,Partially Visible,Neutral,9,57,1.9
24,166,85,Female,39,Night,Very High,High,Brown,Upright,Bag,Not Visible,Sad,10,14,0.63
18,151,46,Female,40,Evening,Medium,High,Purple,Upright,Laptop,Partially Visible,Sad,5,52,1.95
13,183,89,Female,45,Night,High,Medium,Brown,Upright,Purse,Not Visible,Neutral,4,11,1.26
24,159,78,Male,44,Afternoon,Medium,High,Red,Upright,No Object,Not Visible,Happy,4,40,1.85
7,187,45,Female,15,Morning,Medium,Low,Brown,Upright,Purse,Visible,Sad,5,25,1.94
24,161,62,Male,37,Night,Low,Low,Red,Bending,No Object,Partially Visible,Happy,8,29,2.22
8,184,56,Female,49,Night,Medium,High,Blue,Bending,Laptop,Partially Visible,Sad,6,44,1.73
10,169,92,Female,50,Evening,Medium,Low,Purple,Upright,Laptop,Visible,Neutral,11,13,1.64
21,166,72,Female,40,Afternoon,Medium,High,Purple,Upright,No Object,Visible,Neutral,8,23,1.53
19,158,61,Male,55,Morning,Medium,Low,Black,Bending,Purse,Partially Visible,Neutral,8,35,2.06
24,182,58,Female,40,Evening,Low,High,Green,Bending,No Object,Not Visible,Neutral,11,24,1.62
19,147,73,Female,30,Evening,Low,Low,Green,Moving,Purse,Not Visible,Neutral,10,18,1.88
17,166,45,Female,33,Evening,High,Low,Blue,Upright,Purse,Visible,Neutral,1,7,1.67
11,161,57,Male,45,Morning,Low,Medium,Brown,Upright,Purse,Partially Visible,Happy,11,40,2.18
5,169,53,Female,54,Evening,Low,High,Green,Upright,Laptop,Visible,Neutral,10,8,1.66
7,156,76,Male,23,Evening,Very High,Medium,Red,Bending,No Object,Not Visible,Neutral,4,13,1.08
10,174,78,Male,26,Night,Medium,Medium,Brown,Upright,Purse,Partially Visible,Sad,3,18,1.6
5,162,68,Female,43,Evening,Very High,Low,Brown,Upright,Purse,Not Visible,Sad,6,44,1.57
15,153,52,Male,48,Evening,High,Low,Brown,Upright,No Object,Not Visible,Neutral,11,11,1.32
20,153,63,Male,31,Afternoon,High,Low,Purple,Bending,No Object,Visible,Sad,7,22,1.54
24,176,87,Female,42,Evening,Medium,High,Brown,Upright,No Object,Not Visible,Neutral,7,9,1.16
14,156,55,Female,12,Evening,Low,Low,Brown,Bending,Purse,Partially Visible,Happy,3,32,2.45
22,158,53,Male,26,Night,High,Low,Blue,Upright,Laptop,Visible,Happy,10,14,1.58
24,173,50,Male,57,Night,High,Medium,Black,Upright,No Object,Visible,Sad,9,13,1.2
22,159,85,Male,39,Morning,Medium,Medium,Black,Upright,No Object,Partially Visible,Neutral,1,22,1.79
14,162,50,Male,53,Night,High,Medium,Purple,Mixed,No Object,Visible,Sad,3,19,1.45
11,156,74,Female,22,Night,Medium,Low,Black,Upright,No Object,Visible,Neutral,10,7,1.62
24,160,94,Male,25,Evening,Very High,Medium,Brown,Upright,No Object,Partially Visible,Happy,8,29,1.4
9,176,77,Female,58,Evening,High,Medium,Black,Moving,Purse,Visible,Neutral,5,32,1.76
13,169,65,Male,59,Evening,Low,Low,Red,Upright,No Object,Visible,Neutral,6,30,2.37
6,189,55,Female,54,Afternoon,Very High,Medium,Purple,Upright,Laptop,Partially Visible,Neutral,2,29,1.53
20,179,45,Female,27,Afternoon,Very High,Low,Brown,Upright,No Object,Visible,Sad,10,59,1.85
17,145,52,Female,50,Night,High,High,Blue,Bending,Purse,Partially Visible,Neutral,7,20,1.24
6,162,92,Male,34,Night,Low,High,Red,Upright,No Object,Visible,Neutral,6,23,1.84
9,158,52,Male,52,Morning,High,Low,Purple,Moving,No Object,Not Visible,Neutral,7,33,1.67
16,171,45,Female,52,Night,High,Medium,Green,Moving,No Object,Visible,Neutral,7,9,1.25
15,156,85,Male,32,Afternoon,Medium,Medium,Red,Bending,Purse,Not Visible,Sad,5,59,2.11
21,188,65,Female,26,Morning,Very High,High,Brown,Upright,Bag,Partially Visible,Happy,2,33,1.46
10,158,62,Female,58,Night,Medium,Medium,Red,Moving,No Object,Not Visible,Neutral,6,43,2.0
23,168,80,Male,33,Morning,Very High,Medium,Blue,Moving,Purse,Partially Visible,Neutral,9,22,1.14
13,150,71,Male,32,Morning,High,Low,Purple,Moving,Purse,Visible,Happy,1,43,2.37
21,185,90,Male,43,Afternoon,Medium,Low,Red,Upright,No Object,Visible,Neutral,5,53,2.53
9,186,68,Male,56,Afternoon,Very High,Medium,Yellow,Bending,Laptop,Partially Visible,Neutral,10,36,1.26
5,180,80,Male,18,Morning,Medium,Medium,Brown,Moving,No Object,Partially Visible,Neutral,7,16,1.57
6,160,88,Female,59,Morning,Medium,High,Green,Mixed,Laptop,Partially Visible,Neutral,1,42,1.99
12,147,68,Female,32,Afternoon,Medium,High,Green,Upright,Purse,Visible,Happy,10,52,2.03
24,176,59,Male,13,Morning,Low,Medium,Black,Moving,No Object,Partially Visible,Happy,1,43,2.54
5,164,93,Female,26,Morning,High,Medium,Black,Bending,Purse,Visible,Neutral,6,41,1.85
12,189,56,Male,34,Night,Medium,High,Purple,Moving,No Object,Partially Visible,Neutral,2,30,1.77
7,176,46,Male,44,Evening,Very High,High,Blue,Bending,Purse,Partially Visible,Neutral,4,15,1.0
23,169,73,Female,39,Morning,Very High,High,Brown,Moving,Laptop,Visible,Happy,5,44,1.55
18,189,94,Female,18,Morning,High,High,Brown,Upright,Purse,Partially Visible,Neutral,3,27,1.48
20,181,49,Male,35,Night,Low,Medium,Red,Upright,No Object,Visible,Neutral,10,17,1.88
19,165,87,Male,23,Afternoon,High,Medium,Purple,Upright,No Object,Partially Visible,Sad,7,32,1.43
18,145,86,Female,24,Morning,Low,Medium,Purple,Moving,Purse,Partially Visible,Neutral,4,6,1.73
20,149,91,Male,46,Evening,High,Low,Red,Upright,Purse,Visible,Neutral,4,33,2.02
5,164,66,Male,50,Night,Medium,Medium,Blue,Bending,Purse,Visible,Neutral,6,35,2.08
22,170,57,Male,19,Afternoon,Very High,Medium,Yellow,Mixed,No Object,Partially Visible,Neutral,4,26,1.35
19,146,70,Male,40,Evening,Medium,Medium,Yellow,Moving,Purse,Partially Visible,Neutral,9,43,1.93
19,150,52,Female,32,Afternoon,Medium,Low,Blue,Bending,Purse,Visible,Happy,3,37,2.47
12,176,87,Female,28,Morning,Very High,Medium,Purple,Moving,Purse,Visible,Neutral,8,25,1.31
21,178,78,Male,46,Night,Medium,Medium,Green,Upright,No Object,Visible,Happy,5,44,2.27
12,146,69,Male,23,Night,Very High,Medium,Green,Upright,No Object,Partially Visible,Happy,3,11,1.31
5,167,70,Male,48,Night,Very High,Low,Green,Bending,No Object,Visible,Happy,6,32,1.71
23,148,80,Male,31,Morning,Medium,Medium,Brown,Moving,Laptop,Partially Visible,Happy,2,12,1.78
9,177,71,Male,16,Evening,Medium,Low,Blue,Upright,Laptop,Partially Visible,Happy,6,38,2.28
7,182,86,Female,50,Evening,Medium,Low,Black,Upright,Laptop,Not Visible,Happy,8,5,1.63
17,184,91,Female,52,Morning,High,Low,Red,Bending,No Object,Not Visible,Happy,7,52,2.14
9,171,92,Female,39,Night,Very High,High,Blue,Upright,Purse,Visible,Happy,1,6,1.21
22,173,76,Male,46,Morning,Medium,Medium,Yellow,Moving,Laptop,Partially Visible,Happy,7,32,1.88
13,186,82,Male,19,Afternoon,High,Medium,Green,Upright,No Object,Partially Visible,Neutral,1,41,1.91
5,172,60,Male,28,Night,Medium,High,Yellow,Moving,No Object,Not Visible,Sad,5,27,1.54
24,165,46,Male,28,Evening,High,Medium,Yellow,Bending,No Object,Partially Visible,Neutral,7,16,1.32
15,178,65,Male,48,Evening,High,High,Purple,Moving,Purse,Visible,Happy,10,18,1.27
10,171,88,Male,28,Afternoon,Very High,Low,Red,Moving,No Object,Not Visible,Neutral,11,51,1.49
18,182,51,Female,46,Night,Medium,Low,Purple,Upright,No Object,Visible,Neutral,6,12,1.84
15,168,72,Male,26,Morning,Medium,Low,Purple,Upright,Purse,Not Visible,Happy,3,44,2.39
5,184,54,Male,40,Evening,Medium,Medium,Black,Moving,Purse,Visible,Neutral,10,21,1.69
20,147,66,Female,22,Morning,Low,High,Red,Upright,Laptop,Visible,Neutral,4,5,1.62
13,146,52,Female,38,Morning,Medium,Medium,Red,Bending,Purse,Not Visible,Neutral,7,27,1.68
18,149,81,Female,15,Evening,Very High,Medium,Black,Upright,Laptop,Partially Visible,Neutral,3,10,1.14
22,170,85,Male,47,Afternoon,Medium,Low,Red,Moving,Purse,Partially Visible,Neutral,5,47,2.31
17,176,82,Male,13,Morning,Medium,High,Red,Upright,Laptop,Visible,Happy,6,47,2.06
18,154,80,Male,59,Night,High,Medium,Black,Bending,No Object,Visible,Happy,9,16,1.49
10,152,56,Male,52,Afternoon,Low,Low,Black,Bending,Laptop,Visible,Sad,10,47,2.32
9,183,71,Female,39,Night,Medium,High,Purple,Upright,Laptop,Partially Visible,Neutral,2,43,1.88
13,178,50,Female,55,Morning,Very High,Medium,Purple,Upright,Purse,Visible,Neutral,7,42,1.6
22,174,63,Female,50,Morning,Low,Low,Blue,Moving,No Object,Visible,Sad,11,9,1.77
15,166,70,Female,18,Afternoon,Medium,Low,Green,Bending,No Object,Visible,Neutral,1,12,2.01
11,163,78,Male,47,Evening,Medium,Low,Blue,Mixed,No Object,Not Visible,Happy,7,13,1.75
20,145,49,Male,30,Afternoon,Low,High,Blue,Moving,No Object,Not Visible,Neutral,9,49,2.06
22,153,85,Female,53,Morning,Medium,Medium,Black,Bending,No Object,Visible,Happy,2,22,2.09
23,185,67,Female,53,Evening,Low,High,Purple,Bending,No Object,Not Visible,Neutral,8,34,1.92
10,160,89,Female,57,Night,Medium,Low,Purple,Mixed,No Object,Visible,Neutral,5,30,2.17
19,176,71,Female,33,Morning,Very High,Medium,Purple,Bending,Laptop,Visible,Happy,7,59,1.96
16,176,72,Male,21,Afternoon,Medium,Medium,Black,Upright,Purse,Visible,Happy,8,14,1.67
